web-scraper-order,web-scraper-start-url,course_link,course_link-href,skills,description,title
"1574267619-1822","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=12&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Architecting with Google Kubernetes Engine: FoundationsGoogle CloudCOURSE4.7(695)6.4kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/foundations-google-kubernetes-engine-gke","[]","null","Architecting with Google Kubernetes Engine: Foundations"
"1574267734-1840","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=9&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Translational ScienceUniversity of RochesterCOURSE4.3(29)2.7kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/intro-translational-science","[]","","Introduction to Translational Science"
"1574267359-1813","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=13&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Intro to Digital Manufacturing with Autodesk Fusion 360AutodeskCOURSE4.6(888)11kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/introduction-digital-manufacturing-fusion-360","[{""skills"":""Computer-Aided Design (CAD)""},{""skills"":""Mechanical Design""},{""skills"":""Manufacturing Processes""},{""skills"":""Sustainable Design""}]","null","Intro to Digital Manufacturing with Autodesk Fusion 360"
"1574267209-1771","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=17&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Model ThinkingUniversity of MichiganCOURSE4.8(1,433)110kstudentsMixed LevelMixed","https://www.coursera.org/learn/model-thinking","[{""skills"":""Modeling""},{""skills"":""Economics""},{""skills"":""Decision-Making""},{""skills"":""Strategic Thinking""}]","","Model Thinking"
"1574267772-1851","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=8&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to GIS MappingUniversity of TorontoCOURSE4.9(109)3.9kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/introduction-gis-mapping","[{""skills"":""Geographic Information System (GIS)""},{""skills"":""Cartography""},{""skills"":""Esri""},{""skills"":""Mapping""},{""skills"":""Spatial Analysis""}]","","Introduction to GIS Mapping"
"1574267166-1760","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=18&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Programming with Cloud IoT PlatformsPohang University of Science and TechnologyCOURSE4.6(16)Beginner LevelBeginner","https://www.coursera.org/learn/cloud-iot-platform","[]","","Programming with Cloud IoT Platforms"
"1574267260-1785","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=16&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Basic Data Processing and VisualizationUniversity of California San DiegoCOURSE4.4(60)4kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/basic-data-processing-visualization-python","[{""skills"":""Python Libraries""},{""skills"":""Data Pre-Processing""},{""skills"":""Data Visualization (DataViz)""},{""skills"":""Web Scraping""}]","","Basic Data Processing and Visualization"
"1574267830-1869","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=6&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Social Science Approaches to the Study of Chinese Society Part 2The Hong Kong University of Science and TechnologyCOURSE4.4(10)Beginner LevelBeginner","https://www.coursera.org/learn/social-science-research-chinese-society","[]","","Social Science Approaches to the Study of Chinese Society Part 2"
"1574267362-1814","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=13&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Emotions: a Philosophical IntroductionUniversitat Autònoma de BarcelonaCOURSE4.2(220)24kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/emotions","[]","null","Emotions: a Philosophical Introduction"
"1574268201-1905","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=2&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Data Analysis Using ExcelRice UniversityCOURSE4.7(3,244)75kstudentsMixed LevelMixed","https://www.coursera.org/learn/excel-data-analysis","[{""skills"":""Lookup Table""},{""skills"":""Data Analysis""},{""skills"":""Microsoft Excel""},{""skills"":""Pivot Table""}]","","Introduction to Data Analysis Using Excel"
"1574267769-1850","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=8&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to the Internet of Things and Embedded SystemsUniversity of California, IrvineCOURSE4.6(4,753)110kstudentsMixed LevelMixed","https://www.coursera.org/learn/iot","[{""skills"":""Internet Of Things (IOT)""},{""skills"":""Microcontroller""},{""skills"":""Embedded System Design""},{""skills"":""Wireshark""}]","","Introduction to the Internet of Things and Embedded Systems"
"1574268206-1906","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=2&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Portfolio Construction and Analysis with PythonEDHEC Business SchoolCOURSE4.9(43)2.8kstudentsMixed LevelMixed","https://www.coursera.org/learn/introduction-portfolio-construction-python","[]","","Introduction to Portfolio Construction and Analysis with Python"
"1574267894-1887","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=4&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Distributed Computing with Spark SQLUniversity of California, DavisCOURSE4(3)Intermediate LevelIntermediate","https://www.coursera.org/learn/spark-sql","[{""skills"":""Data Science""},{""skills"":""Apache Spark""},{""skills"":""SQL""}]","","Distributed Computing with Spark SQL"
"1574267173-1762","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=18&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Studying Cities: Social Science Methods for Urban ResearchErasmus University RotterdamCOURSE4.8(15)Mixed LevelMixed","https://www.coursera.org/learn/studying-cities-social-science-methods-for-urban-research","[]","","Studying Cities: Social Science Methods for Urban Research"
"1574267807-1862","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=7&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Discrete Mathematics for Computer ScienceNational Research University Higher School of EconomicsSPECIALIZATION4.4(937)55kstudentsBeginner LevelBeginner","https://www.coursera.org/specializations/discrete-mathematics","[{""skills"":""Graph Theory""},{""skills"":""Number Theory""},{""skills"":""Cryptography""},{""skills"":""Probability""}]","","Introduction to Discrete Mathematics for Computer Science Specialization"
"1574267909-1891","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=4&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Investment Management with Python and Machine LearningEDHEC Business SchoolSPECIALIZATION4.9(44)3.3kstudentsBeginner LevelBeginner","https://www.coursera.org/specializations/investment-management-python-machine-learning","[{""skills"":""Risk Management""},{""skills"":""Portfolio construction and analysis""},{""skills"":""Python programming skills""},{""skills"":""Implementation of data science techniques in investment decisions""},{""skills"":""Portfolio Optimization""}]","","Investment Management with Python and Machine Learning Specialization"
"1574267268-1787","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=16&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Mathematics for Machine LearningImperial College LondonSPECIALIZATION4.5(4,671)110kstudentsBeginner LevelBeginner","https://www.coursera.org/specializations/mathematics-machine-learning","[{""skills"":""Eigenvalues And Eigenvectors""},{""skills"":""Principal Component Analysis (PCA)""},{""skills"":""Multivariable Calculus""},{""skills"":""Linear Algebra""}]","","Mathematics for Machine Learning Specialization"
"1574267904-1889","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=4&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Basic StatisticsUniversity of AmsterdamCOURSE4.7(2,368)160kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/basic-statistics","[{""skills"":""Statistics""},{""skills"":""Confidence Interval""},{""skills"":""Statistical Hypothesis Testing""},{""skills"":""R Programming""}]","","Basic Statistics"
"1574267138-1751","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=19&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","API Design and Fundamentals of Google Cloud's Apigee API PlatformGoogle CloudCOURSE4.7(1,164)11kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/api-design-apigee-gcp","[{""skills"":""Best Practice""},{""skills"":""Application Programming Interfaces (API)""},{""skills"":""Representational State Transfer (REST)""}]","","API Design and Fundamentals of Google Cloud's Apigee API Platform"
"1574267879-1883","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=5&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Python and Machine Learning for Asset ManagementEDHEC Business SchoolCOURSE4.6(7)Intermediate LevelIntermediate","https://www.coursera.org/learn/python-machine-learning-for-investment-management","[{""skills"":""Programming skills""},{""skills"":""Managing your own personal invetsments""},{""skills"":""Investment management knowledge""},{""skills"":""Computer Science""},{""skills"":""Expertise in data science""}]","","Python and Machine Learning for Asset Management"
"1574267202-1769","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=17&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Information Visualization: FoundationsNew York University Tandon School of EngineeringCOURSE4.7(88)3.7kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/information-visualization-fundamentals","[]","","Information Visualization: Foundations"
"1574267745-1844","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=9&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","An Introduction to Practical Deep LearningIntelCOURSE4.3(67)9.8kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/intro-practical-deep-learning","[]","","An Introduction to Practical Deep Learning"
"1574267858-1877","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=5&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Business AnalyticsUniversity of PennsylvaniaSPECIALIZATION4.5(10,040)250kstudentsBeginner LevelBeginner","https://www.coursera.org/specializations/business-analytics","[{""skills"":""Customer Analytics""},{""skills"":""Analytics""},{""skills"":""Business Analytics""},{""skills"":""Decision Tree""}]","","Business Analytics Specialization"
"1574267986-1901","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=3&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","An Intuitive Introduction to ProbabilityUniversity of ZurichCOURSE4.7(677)22kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/introductiontoprobability","[{""skills"":""Bayes' Theorem""},{""skills"":""Normal Distribution""},{""skills"":""Probability""},{""skills"":""Conditional Probability""}]","null","An Intuitive Introduction to Probability"
"1574267156-1757","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=19&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Energy Production, Distribution & SafetyUniversity at BuffaloSPECIALIZATION4.6(667)9.7kstudentsBeginner LevelBeginner","https://www.coursera.org/specializations/energy-industry","[]","","Energy Production, Distribution & Safety Specialization"
"1574267161-1758","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=18&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","BioinformaticsUniversity of California San DiegoSPECIALIZATION4.6(618)47kstudentsBeginner LevelBeginner","https://www.coursera.org/specializations/bioinformatics","[{""skills"":""Whole Genome Sequencing""},{""skills"":""Viterbi Algorithm""},{""skills"":""Suffix Tree""},{""skills"":""Python Programming""},{""skills"":""Algorithms""},{""skills"":""Unweighted Pair Group Method with Arithmetic Mean (UPGMA)""},{""skills"":""Bioinformatics""}]","","Bioinformatics Specialization"
"1574267686-1826","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=10&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Improving your statistical inferencesEindhoven University of TechnologyCOURSE4.9(462)31kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/statistical-inferences","[{""skills"":""Likelihood Function""},{""skills"":""Bayesian Statistics""},{""skills"":""P-Value""},{""skills"":""Statistical Inference""}]","","Improving your statistical inferences"
