web-scraper-order,web-scraper-start-url,course_link,course_link-href,skills,description,title
"1574263282-1367","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=11&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Art and Science of Machine Learning en EspañolGoogle CloudCOURSE5(5)Intermediate LevelIntermediate","https://www.coursera.org/learn/art-science-ml-es","[]","","Art and Science of Machine Learning en Español"
"1574263165-1333","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=14&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Getting Started with AI using IBM WatsonIBMCOURSE4.5(507)4.3kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/ai-with-ibm-watson","[{""skills"":""Deep Learning""},{""skills"":""Application Programming Interfaces (API)""},{""skills"":""Artificial Intelligence (AI)""},{""skills"":""Machine Learning""},{""skills"":""watson""}]","","Getting Started with AI using IBM Watson"
"1574263348-1383","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=9&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Launching into Machine Learning em Português BrasileiroGoogle CloudCOURSE4.6(25)Intermediate LevelIntermediate","https://www.coursera.org/learn/launching-machine-learning-br","[]","","Launching into Machine Learning em Português Brasileiro"
"1574263389-1394","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=8&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Optimizing Machine Learning Model PerformanceAlberta Machine Intelligence InstituteCOURSEMixed LevelMixed","https://www.coursera.org/learn/optimize-machine-learning-model-performance","[]","","Optimizing Machine Learning Model Performance"
"1574263505-1425","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=5&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","人工智慧：機器學習與理論基礎 (Artificial Intelligence - Learning & Theory)National Taiwan UniversityCOURSE4.8(16)4.4kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/ai2","[]","","人工智慧：機器學習與理論基礎 (Artificial Intelligence - Learning & Theory)"
"1574262711-1208","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=27&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Project: Predicting House Prices with Regression using TensorFlowRhymeCOURSE4(1)Beginner LevelBeginner","https://www.coursera.org/learn/tensorflow-beginner-predicting-house-prices-regression","[{""skills"":""Deep Learning""},{""skills"":""Artificial Neural Network""},{""skills"":""Machine Learning""},{""skills"":""Tensorflow""},{""skills"":""keras""}]","","Project: Predicting House Prices with Regression using TensorFlow"
"1574263432-1406","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=7&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Applying Machine Learning to your Data with GCPGoogle CloudCOURSE4.7(367)5.1kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/data-insights-gcp-apply-ml","[{""skills"":""Bigquery""},{""skills"":""Machine Learning""},{""skills"":""Google Cloud Platform""},{""skills"":""Cloud Computing""}]","","Applying Machine Learning to your Data with GCP"
"1574262766-1223","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=25&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Reinforcement LearningUniversity of AlbertaSPECIALIZATION4.7(429)11kstudentsIntermediate LevelIntermediate","https://www.coursera.org/specializations/reinforcement-learning","[{""skills"":""Artificial Intelligence (AI)""},{""skills"":""Machine Learning""},{""skills"":""Reinforcement Learning""},{""skills"":""Function Approximation""},{""skills"":""Intelligent Systems""}]","","Reinforcement Learning Specialization"
"1574262826-1240","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=24&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Big Data: capstone projectUniversitat Autònoma de BarcelonaCOURSE4.6(8)Advanced LevelAdvanced","https://www.coursera.org/learn/big-data-proyecto","[]","","Big Data: capstone project"
"1574263441-1409","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=7&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Machine Learning with TensorFlow on Google Cloud Platform em Português BrasileiroGoogle CloudSPECIALIZATION4.7(49)Intermediate LevelIntermediate","https://www.coursera.org/specializations/machine-learning-tensorflow-gcp-br","[{""skills"":""Applied Machine Learning""},{""skills"":""Machine Learning Concepts""},{""skills"":""Machine Learning""},{""skills"":""Feature Engineering""},{""skills"":""Tensorflow""}]","","Machine Learning with TensorFlow on Google Cloud Platform em Português Brasileiro Specialization"
"1574263521-1429","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=5&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Mathematics for Machine Learning: Multivariate CalculusImperial College LondonCOURSE4.7(2,183)37kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/multivariate-calculus-machine-learning","[{""skills"":""Linear Regression""},{""skills"":""Vector Calculus""},{""skills"":""Multivariable Calculus""},{""skills"":""Gradient Descent""}]","","Mathematics for Machine Learning: Multivariate Calculus"
"1574262655-1193","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=28&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Information TheoryThe Chinese University of Hong KongCOURSE4.6(22)5.8kstudentsMixed LevelMixed","https://www.coursera.org/learn/information-theory","[]","","Information Theory"
"1574263394-1396","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=8&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Deploying Machine Learning ModelsUniversity of California San DiegoCOURSE3.6(11)Mixed LevelMixed","https://www.coursera.org/learn/deploying-machine-learning-models","[{""skills"":""Python Programming""},{""skills"":""Big Data Products""},{""skills"":""Recommender Systems""}]","","Deploying Machine Learning Models"
"1574263143-1328","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=15&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Intro to TensorFlowGoogle CloudCOURSE4.5(1,784)15kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/intro-tensorflow","[{""skills"":""Application Programming Interfaces (API)""},{""skills"":""Estimator""},{""skills"":""Machine Learning""},{""skills"":""Tensorflow""},{""skills"":""Cloud Computing""}]","","Intro to TensorFlow"
"1574262929-1268","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=21&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Applied Social Network Analysis in PythonUniversity of MichiganCOURSE4.6(1,438)36kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/python-social-network-analysis","[{""skills"":""Graph Theory""},{""skills"":""Network Analysis""},{""skills"":""Python Programming""},{""skills"":""Social Network Analysis""}]","","Applied Social Network Analysis in Python"
"1574262972-1279","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=20&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Statistics & Data Analysis in Public HealthImperial College LondonCOURSE4.7(208)6.8kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/introduction-statistics-data-analysis-public-health","[{""skills"":""Run basic analyses in R""},{""skills"":""R Programming""},{""skills"":""Understand common data distributions and types of variables""},{""skills"":""Formulate a scientific hypothesis""}]","","Introduction to Statistics & Data Analysis in Public Health"
"1574263536-1433","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=4&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Machine Learning Algorithms: Supervised Learning Tip to TailAlberta Machine Intelligence InstituteCOURSE4.8(30)Mixed LevelMixed","https://www.coursera.org/learn/machine-learning-classification-algorithms","[]","","Machine Learning Algorithms: Supervised Learning Tip to Tail"
"1574263330-1379","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=10&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Serverless Machine Learning with Tensorflow on Google Cloud Platform em Português BrasileiroGoogle CloudCOURSE4.7(9)Intermediate LevelIntermediate","https://www.coursera.org/learn/serverless-machine-learning-gcp-br","[]","","Serverless Machine Learning with Tensorflow on Google Cloud Platform em Português Brasileiro"
"1574262644-1190","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=29&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Computational Thinking for Problem SolvingUniversity of PennsylvaniaCOURSE4.8(400)18kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/computational-thinking-problem-solving","[{""skills"":""Simple Algorithm""},{""skills"":""Python Programming""},{""skills"":""Problem Solving""},{""skills"":""Computation""}]","","Computational Thinking for Problem Solving"
"1574262605-1180","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=30&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","计算机辅助翻译原理与实践 Principles and Practice of Computer-Aided TranslationPeking UniversityCOURSE4.7(51)5.7kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/fanyi-ruanjian","[]","","计算机辅助翻译原理与实践 Principles and Practice of Computer-Aided Translation"
"1574263005-1289","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=19&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Big Data for Data EngineersYandexSPECIALIZATION3.9(456)40kstudentsIntermediate LevelIntermediate","https://www.coursera.org/specializations/big-data-engineering","[{""skills"":""Apache Hadoop""},{""skills"":""Recommender Systems""},{""skills"":""Mapreduce""},{""skills"":""Apache Spark""}]","","Big Data for Data Engineers Specialization"
"1574263339-1381","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=10&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Applying Machine Learning to your Data with GCP 日本語版Google CloudCOURSE3(1)Intermediate LevelIntermediate","https://www.coursera.org/learn/data-insights-gcp-apply-ml-jp","[]","","Applying Machine Learning to your Data with GCP Japanese version"
"1574262843-1244","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=23&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform 日本語版Google CloudCOURSE4.9(15)Intermediate LevelIntermediate","https://www.coursera.org/learn/leveraging-unstructured-data-dataproc-gcp-jp","[]","","Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform 日本語版"
"1574263450-1412","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=7&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Machine Learning with TensorFlow  Google Cloud Platform 日本語版Google CloudSPECIALIZATION4.4(128)1.7kstudentsIntermediate LevelIntermediate","https://www.coursera.org/specializations/machine-learning-tensorflow-gcp-jp","[]","","Machine Learning with TensorFlow  Google Cloud Platform 日本語版 Specialization"
"1574262742-1217","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=26&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Deep Learning & Neural Networks with KerasIBMCOURSE4.6(71)2kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/introduction-to-deep-learning-with-keras","[{""skills"":""Deep Learning""},{""skills"":""Artificial Neural Network""},{""skills"":""Artificial Intelligence (AI)""},{""skills"":""Machine Learning""},{""skills"":""keras""}]","","Introduction to Deep Learning & Neural Networks with Keras"
"1574262955-1274","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=20&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Application of AI, InsurTech, and Real Estate TechnologyUniversity of PennsylvaniaCOURSE4.6(91)1.9kstudentsMixed LevelMixed","https://www.coursera.org/learn/wharton-ai-application-insurtech-real-estate-technology","[]","","Application of AI, InsurTech, and Real Estate Technology"
"1574263354-1385","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=9&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Launching into Machine Learning 日本語版Google CloudCOURSE4.4(43)Intermediate LevelIntermediate","https://www.coursera.org/learn/launching-machine-learning-jp","[]","","Launching into Machine Learning 日本語版"
"1574263066-1307","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=17&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Python для анализа данныхMail.Ru GroupCOURSE4.4(36)4kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/python-for-data-science","[]","","Python для анализа данных"
"1574263438-1408","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=7&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Machine Learning: ClassificationUniversity of WashingtonCOURSE4.7(2,906)76kstudentsMixed LevelMixed","https://www.coursera.org/learn/ml-classification","[{""skills"":""Logistic Regression""},{""skills"":""Statistical Classification""},{""skills"":""Classification Algorithms""},{""skills"":""Decision Tree""}]","","Machine Learning: Classification"
"1574263025-1296","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=18&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Data Engineering on Google Cloud Platform auf DeutschGoogle CloudSPECIALIZATION4(2)Intermediate LevelIntermediate","https://www.coursera.org/specializations/gcp-data-machine-learning-de","[]","","Data Engineering on Google Cloud Platform in German Specialization"
"1574262895-1259","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=22&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Building Fintech Startups in Emerging MarketsUniversity of Cape TownCOURSE5(1)Beginner LevelBeginner","https://www.coursera.org/learn/building-fintech-startups","[{""skills"":""Business Planning""},{""skills"":""Financial Technology""},{""skills"":""Entrepreneurship""},{""skills"":""Design Thinking""}]","","Building Fintech Startups in Emerging Markets"
"1574262867-1252","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=23&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Matrix Factorization and Advanced TechniquesUniversity of MinnesotaCOURSE4.3(138)9.2kstudentsMixed LevelMixed","https://www.coursera.org/learn/matrix-factorization","[]","","Matrix Factorization and Advanced Techniques"
"1574263091-1313","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=16&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Building Deep Learning Models with TensorFlowIBMCOURSE4.2(14)Intermediate LevelIntermediate","https://www.coursera.org/learn/building-deep-learning-models-with-tensorflow","[]","","Building Deep Learning Models with TensorFlow"
"1574263386-1393","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=8&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Google Cloud Platform Big Data and Machine Learning Fundamentals 日本語版Google CloudCOURSE4.5(69)1.6kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/gcp-big-data-ml-fundamentals-jp","[]","","Google Cloud Platform Big Data and Machine Learning Fundamentals"
"1574263548-1435","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=4&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","機器學習基石上 (Machine Learning Foundations)---Mathematical FoundationsNational Taiwan UniversityCOURSE4.9(689)27kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/ntumlone-mathematicalfoundations","[{""skills"":""Decision Stump""},{""skills"":""Perceptron""},{""skills"":""Machine Learning""},{""skills"":""Vc Dimension""}]","","機器學習基石上 (Machine Learning Foundations)---Mathematical Foundations"
"1574263246-1357","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=12&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Data Science in PythonUniversity of MichiganCOURSE4.5(12,925)300kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/python-data-analysis","[{""skills"":""Python Programming""},{""skills"":""Numpy""},{""skills"":""Pandas""},{""skills"":""Data Cleansing""}]","","Introduction to Data Science in Python"
"1574263484-1420","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=6&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Serverless Machine Learning with Tensorflow on Google Cloud PlatformGoogle CloudCOURSE4.5(2,383)21kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/serverless-machine-learning-gcp","[{""skills"":""Machine Learning""},{""skills"":""Google Cloud Platform""},{""skills"":""Feature Engineering""},{""skills"":""Tensorflow""},{""skills"":""Cloud Computing""}]","","Serverless Machine Learning with Tensorflow on Google Cloud Platform"
"1574263182-1339","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=14&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","IA para todosdeeplearning.aiCOURSE4.9(137)2.4kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/ai-for-everyone-es","[]","","IA para todos"
"1574263070-1308","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=17&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Deep Learning in Computer VisionNational Research University Higher School of EconomicsCOURSE3.8(170)24kstudentsAdvanced LevelAdvanced","https://www.coursera.org/learn/deep-learning-in-computer-vision","[]","","Deep Learning in Computer Vision"
"1574262861-1250","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=23&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Genomic Data Science and Clustering (Bioinformatics V)University of California San DiegoCOURSE4.2(61)6.8kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/genomic-data","[]","","Genomic Data Science and Clustering (Bioinformatics V)"
"1574263259-1361","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=12&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Applied Data ScienceIBMSPECIALIZATION4.5(11,516)120kstudentsBeginner LevelBeginner","https://www.coursera.org/specializations/applied-data-science","[{""skills"":""Data Analysis""},{""skills"":""Python Programming""},{""skills"":""Data Visualization (DataViz)""},{""skills"":""Matplotlib""}]","","Applied Data Science Specialization"
"1574263278-1366","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=11&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Art and Science of Machine Learning en FrançaisGoogle CloudCOURSEIntermediate LevelIntermediate","https://www.coursera.org/learn/art-science-ml-fr","[]","","Art and Science of Machine Learning in English"
"1574262730-1213","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=26&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Sequence Models for Time Series and Natural Language ProcessingGoogle CloudCOURSE4.5(242)4kstudentsAdvanced LevelAdvanced","https://www.coursera.org/learn/sequence-models-tensorflow-gcp","[]","","Sequence Models for Time Series and Natural Language Processing"
"1574262678-1199","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=28&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Big Data Services: Capstone ProjectYandexCOURSEAdvanced LevelAdvanced","https://www.coursera.org/learn/big-data-services","[]","","Big Data Services: Capstone Project"
